dir,numBytesSnt,minPktSz,stdIAT,ipMindIPID,ipMaxTTL,tcpPSeqCnt,tcpInitWinSz,tcpAveWinSz,tcpMSS,tcpWS,tcpRTTAckTripMax,entropy,class
B,534,534,0,65535,59,1,118,118,0,1,0,3.9924,1
A,365,0,1.411173,0,64,5,8222720,252428.1,1460,128,5.387039,3.6714,1
B,3549,0,1.684769,1,59,7,7413760,898875.4,1460,256,0.016874,3.9989,1
A,365,0,1.389518,0,64,4,8222720,351198.3,1460,128,5.195685,3.6029,1
B,3548,0,1.56707,1,59,7,7413760,898875.4,1460,256,0.037526,3.9982,1
A,365,0,1.549212,0,64,5,8222720,252421.3,1460,128,5.898602,3.5841,1
B,3549,0,1.851496,1,59,7,7413760,898875.4,1460,256,0.041033,3.9979,1
A,365,0,1.424996,0,64,5,8222720,252428.1,1460,128,5.456502,3.6403,1
B,3547,0,1.694746,1,59,7,7413760,898875.4,1460,256,0.036105,3.995,1
A,365,0,0.649875,0,64,4,8222720,351198.3,1460,128,2.434425,3.6345,1
B,3547,0,0.736718,1,59,7,7413760,898875.4,1460,256,0.036408,3.9976,1
A,365,0,0.643181,0,64,5,8222720,252428.1,1460,128,2.465028,3.6063,1
B,3549,0,0.727624,1,59,8,7413760,638275.2,1460,256,0.031338,3.9978,1
A,365,0,0.65674,0,64,4,8222720,351198.3,1460,128,2.459177,3.6349,1
B,3548,0,0.744946,1,59,7,7413760,898875.4,1460,256,0.032457,3.9984,1
A,365,0,1.105069,0,64,6,8222720,252431.2,1460,128,4.21714,3.631,1
B,3548,0,1.278953,0,59,6,7413760,1271162,1460,256,1.149103,3.9973,1
A,365,0,1.447914,0,64,4,8222720,351198.3,1460,128,5.413606,3.5921,1
B,3549,0,1.731401,1,59,6,7413760,1271162,1460,256,0.037682,3.9976,1
A,365,0,1.612388,0,64,4,8222720,351198.3,1460,128,5.995389,3.6192,1
B,3549,0,1.94395,1,59,6,7413760,1271162,1460,256,0.039777,3.9983,1
A,365,0,0.641926,0,64,5,8222720,252428.1,1460,128,2.465393,3.6065,1
B,3549,0,0.764916,1,59,7,7413760,898875.4,1460,256,0.036369,3.9975,1
A,365,0,1.540877,0,64,4,8222720,351198.3,1460,128,5.74848,3.6278,1
B,3548,0,1.852763,1,59,6,7413760,1271162,1460,256,0.041062,3.997,1
A,365,0,1.313467,0,64,5,8222720,252428.1,1460,128,5.013189,3.6158,1
B,3548,0,1.549024,1,59,7,7413760,898875.4,1460,256,0.049983,3.9961,1
A,365,0,1.110371,1,64,6,8222720,534397.7,1460,128,3.814975,3.6209,1
B,3524,0,1.323458,1,59,5,7413760,1802999,1460,256,0.039995,3.9985,1
A,365,0,1.542867,1,64,5,8222720,735969.6,1460,128,5.315636,3.602,1
B,3524,0,1.921123,1,59,4,7413760,2562766,1460,256,0.036773,3.9984,1
A,365,0,0.759185,1,64,5,8222720,735969.6,1460,128,2.620541,3.5979,1
B,3525,0,0.961806,1,59,4,7413760,2562766,1460,256,0.017789,3.9972,1
A,365,0,0.737981,1,64,5,8222720,735969.6,1460,128,2.557081,3.6034,1
B,3524,0,0.930089,1,59,4,7413760,2562766,1460,256,0.036658,3.9969,1
A,365,0,1.675514,0,64,5,8222720,252428.1,1460,128,6.379478,3.6323,1
B,3548,0,2.004412,1,59,7,7413760,898875.4,1460,256,0.044626,3.9983,1
A,365,0,1.59773,0,64,6,8222720,183282.2,1460,128,6.258726,3.6268,1
B,3547,0,1.888738,1,59,8,7413760,638275.2,1460,256,0.036396,3.9973,1
A,365,0,1.714902,0,64,4,8222720,351198.3,1460,128,6.379699,3.6095,1
B,3549,0,2.074202,1,59,6,7413760,1271162,1460,256,0.051385,3.9974,1
A,365,0,1.719289,0,64,4,8222720,351198.3,1460,128,6.394453,3.6488,1
B,3548,0,2.079806,1,59,6,7413760,1271162,1460,256,0.040228,3.9981,1
A,365,0,1.119506,1,64,7,8222720,534404.2,1460,128,3.991655,3.6345,1
B,3523,0,1.30268,0,59,4,7413760,2562766,1460,256,1.321544,3.9968,1
A,365,0,1.583164,1,64,6,8222720,534397.7,1460,128,5.600175,3.626,1
B,3524,0,1.96995,1,59,5,7413760,1802999,1460,256,0.039063,3.997,1
A,365,0,1.540914,0,64,5,8222720,252428.1,1460,128,5.897444,3.6221,1
B,3547,0,1.836618,1,59,7,7413760,898875.4,1460,256,0.038298,3.9977,1
A,365,0,1.659491,0,64,5,8222720,252428.1,1460,128,6.323927,3.6298,1
B,3548,0,1.985994,1,59,7,7413760,898875.4,1460,256,0.029305,3.9972,1
A,365,0,1.6121,0,64,5,8222720,252428.1,1460,128,6.161945,3.6176,1
B,3548,0,1.925231,1,59,7,7413760,898875.4,1460,256,0.048193,3.998,1
A,0,0,0,65535,64,0,0,0,0,1,0.000027,0,1
B,534,534,0,65535,59,1,118,118,0,1,0,3.9871,1
A,365,0,1.804474,1,64,5,8222720,735969.6,1460,128,6.141712,3.6425,1
B,3525,0,2.307024,1,59,4,7413760,2562766,1460,256,0.033086,3.9969,1
A,365,0,1.777497,1,64,5,8222720,735969.6,1460,128,6.050523,3.6226,1
B,3524,0,2.275442,1,59,4,7413760,2562766,1460,256,0.03066,3.996,1
A,365,0,1.338455,1,64,7,8222720,534404.2,1460,128,4.727393,3.6482,1
B,3524,0,1.613902,0,59,4,7413760,2562766,1460,256,1.362217,3.9977,1
A,365,0,1.718381,1,64,5,8222720,735969.6,1460,128,5.879881,3.6256,1
B,3525,0,2.176304,1,59,4,7413760,2562766,1460,256,0.038621,3.9976,1
A,365,0,1.604619,1,64,6,8222720,534397.7,1460,128,5.674689,3.6367,1
B,3525,0,1.996992,1,59,5,7413760,1802999,1460,256,0.039526,3.9978,1
A,365,0,1.778819,1,64,5,8222720,735969.6,1460,128,6.057849,3.5947,1
B,3523,0,2.267876,1,59,4,7413760,2562766,1460,256,0.029381,3.9973,1
A,365,0,1.664706,0,64,6,8222720,183282.2,1460,128,6.505891,3.6113,1
B,3548,0,1.871106,1,59,9,7413760,455855,1460,256,0.046068,3.9975,1
A,365,0,1.565147,0,64,5,8222720,252428.1,1460,128,5.989241,3.6385,1
B,3548,0,1.861081,1,59,7,7413760,898875.4,1460,256,0.039615,3.9981,1
A,365,0,1.682264,0,64,6,8222720,183282.2,1460,128,6.572755,3.6157,1
B,3547,0,1.891163,1,59,9,7413760,455855,1460,256,0.037052,3.9985,1
A,365,0,1.709583,0,64,5,8222720,252421.3,1460,128,6.509645,3.62,1
B,3548,0,2.043579,1,59,7,7413760,898875.4,1460,256,0.034946,3.9969,1
A,365,0,1.260398,0,64,6,8222720,252431.2,1460,128,4.828418,3.6199,1
B,3547,0,1.46484,0,59,6,7413760,1271162,1460,256,1.149093,3.998,1
A,365,0,1.485715,0,64,4,8222720,351198.3,1460,128,5.550233,3.65,1
B,3547,0,1.761859,1,59,6,7413760,1271162,1460,256,0.050032,3.9974,1
A,0,0,0,65535,64,0,0,0,0,1,0.000016,0,1
B,534,534,0,65535,59,1,118,118,0,1,0,3.9932,1
A,365,0,0.797766,0,64,4,8222720,351198.3,1460,128,2.985569,3.6304,1
B,3548,0,0.9548,1,59,6,7413760,1271162,1460,256,0.031327,3.9968,1
A,365,0,1.775071,0,64,4,8222720,351198.3,1460,128,6.595575,3.6319,1
B,3548,0,2.141175,1,59,6,7413760,1271162,1460,256,0.035958,3.9968,1
A,365,0,1.754611,0,64,5,8222720,252421.3,1460,128,6.678631,3.6294,1
B,3547,0,1.983384,1,59,8,7413760,638275.2,1460,256,0.034881,3.9978,1
A,365,0,1.667258,0,64,4,8222720,351198.3,1460,128,6.2372,3.6292,1
B,3548,0,1.998916,1,59,6,7413760,1271162,1460,256,0.039822,3.9981,1
A,365,0,1.50062,0,64,4,8222720,351198.3,1460,128,5.59867,3.5948,1
B,3548,0,1.780895,1,59,6,7413760,1271162,1460,256,0.030269,3.9971,1
A,365,0,1.629852,0,64,5,8222720,252428.1,1460,128,6.233208,3.629,1
B,3547,0,1.837729,1,59,8,7413760,638275.2,1460,256,0.035266,3.9971,1
A,365,0,1.807981,0,64,4,8222720,351198.3,1460,128,6.719535,3.6138,1
B,3548,0,2.052705,1,59,7,7413760,898875.4,1460,256,0.039966,3.9983,1
A,365,0,1.763154,0,64,5,8222720,252428.1,1460,128,6.713321,3.6188,1
B,3548,0,1.995378,1,59,8,7413760,638275.2,1460,256,0.04374,3.9981,1
A,365,0,1.767239,0,64,5,8222720,252428.1,1460,128,6.727297,3.633,1
B,3549,0,2.000563,1,59,8,7413760,638275.2,1460,256,0.034119,3.997,1
A,365,0,0.833097,0,64,5,8222720,252428.1,1460,128,3.19535,3.6206,1
B,3548,0,0.994428,1,59,7,7413760,898875.4,1460,256,0.032549,3.9982,1
A,0,0,0,65535,64,0,0,0,0,1,0.000022,0,1
B,534,534,0,65535,59,1,118,118,0,1,0,3.9879,1
A,365,0,1.643072,0,64,5,8222720,252421.3,1460,128,6.291609,3.6397,1
B,3548,0,1.958194,1,59,7,7413760,898875.4,1460,256,0.035672,3.9974,1
A,365,0,1.773816,0,64,5,8222720,252428.1,1460,128,6.753827,3.6093,1
B,3548,0,2.123965,1,59,7,7413760,898875.4,1460,256,0.043242,3.9961,1
A,365,0,1.711667,0,64,5,8222720,252421.3,1460,128,6.535573,3.6261,1
B,3549,0,1.932667,1,59,8,7413760,638275.2,1460,256,0.039156,3.9979,1
A,365,0,1.671133,0,64,5,8222720,252428.1,1460,128,6.371241,3.6085,1
B,3548,0,1.887915,1,59,8,7413760,638275.2,1460,256,0.017379,3.998,1
A,365,0,1.67046,0,64,6,8222720,183282.2,1460,128,6.545093,3.6319,1
B,3549,0,1.876097,1,59,9,7413760,455855,1460,256,0.043061,3.9983,1
A,365,0,1.541726,0,64,5,8222720,252421.3,1460,128,5.89597,3.6476,1
B,3547,0,1.822929,1,59,7,7413760,898875.4,1460,256,0.042061,3.9965,1
A,365,0,0.944864,0,64,5,8222720,252428.1,1460,128,3.609078,3.6601,1
B,3547,0,1.13064,1,59,7,7413760,898875.4,1460,256,0.01628,3.9986,1
A,365,0,1.850777,0,64,4,8222720,351198.3,1460,128,6.876472,3.6135,1
B,3547,0,2.231426,1,59,6,7413760,1271162,1460,256,0.03403,3.9983,1
A,365,0,1.580077,1,64,6,8222720,534397.7,1460,128,5.638835,3.5939,1
B,3525,0,1.835879,1,59,6,7413760,1271162,1460,256,0.054415,3.9982,1
A,365,0,0.890795,1,64,6,8222720,534397.7,1460,128,3.1564,3.6373,1
B,3524,0,1.111424,1,59,5,7413760,1802999,1460,256,0.036423,3.999,1
A,365,0,0.952608,0,64,5,8222720,252428.1,1460,128,3.637722,3.6069,1
B,3548,0,1.141661,1,59,7,7413760,898875.4,1460,256,0.020982,3.9984,1
A,365,0,1.724887,0,64,4,8222720,351198.3,1460,128,6.444521,3.6274,1
B,3548,0,2.07137,1,59,6,7413760,1271162,1460,256,0.035053,3.9972,1
A,365,0,0.844138,0,64,6,8222720,183282.2,1460,128,3.317951,3.6446,1
B,3548,0,0.950513,1,59,9,7413760,455855,1460,256,0.036007,3.997,1
A,365,0,0.905039,0,64,4,8222720,351198.3,1460,128,3.384901,3.6401,1
B,3548,0,1.088856,1,59,6,7413760,1271162,1460,256,0.032371,3.9966,1
A,365,0,1.841614,0,64,4,8222720,351198.3,1460,128,6.84232,3.6034,1
B,3548,0,2.221863,1,59,6,7413760,1271162,1460,256,0.031714,3.9979,1
A,365,0,0.842932,0,64,6,8222720,183282.2,1460,128,3.321236,3.5769,1
B,3548,0,0.995691,1,59,8,7413760,638275.2,1460,256,0.031299,3.9984,1
A,365,0,1.819854,0,64,5,8222720,252421.3,1460,128,6.926517,3.6351,1
B,3548,0,2.174712,1,59,7,7413760,898875.4,1460,256,0.032104,3.9982,1
A,365,0,1.910227,1,64,5,8222720,735969.6,1460,128,6.496587,3.6138,1
B,3524,0,2.390749,1,59,4,7413760,2562766,1460,256,0.035557,3.998,1
A,365,0,0.886989,0,64,5,8222720,252428.1,1460,128,3.402482,3.6177,1
B,3548,0,1.05671,1,59,7,7413760,898875.4,1460,256,0.036349,3.9983,1
A,365,0,1.534511,0,64,4,8222720,351198.3,1460,128,5.713059,3.6116,1
B,3548,0,1.811916,1,59,6,7413760,1271162,1460,256,0.035362,3.9984,1
A,365,0,1.811974,1,64,7,8222720,393283.6,1460,128,6.566569,3.6572,1
B,3524,0,2.221822,1,59,6,7413760,1271162,1460,256,0.041841,3.9969,1
A,365,0,0.897757,0,64,5,8222720,252428.1,1460,128,3.441939,3.6275,1
B,3548,0,1.069498,1,59,7,7413760,898875.4,1460,256,0.031249,3.9979,1
A,365,0,1.659317,0,64,6,8222720,183282.2,1460,128,6.512234,3.5987,1
B,3547,0,1.954817,1,59,8,7413760,638275.2,1460,256,0.039779,3.998,1
A,365,0,0.895883,0,64,5,8222720,252428.1,1460,128,3.435306,3.623,1
B,3549,0,1.066468,1,59,7,7413760,898875.4,1460,256,0.031302,3.9981,1
A,365,0,0.874215,0,64,6,8222720,183282.2,1460,128,3.438748,3.6315,1
B,3547,0,1.031006,1,59,8,7413760,638275.2,1460,256,0.031217,3.9981,1
A,365,0,1.874888,0,64,4,8222720,351198.3,1460,128,6.964839,3.6223,1
B,3547,0,2.127207,1,59,7,7413760,898875.4,1460,256,0.025183,3.9975,1
A,365,0,0.932882,0,64,4,8222720,351198.3,1460,128,3.49196,3.571,1
B,3547,0,1.11964,1,59,6,7413760,1271162,1460,256,0.036315,3.9965,1
A,365,0,1.436157,0,64,6,8222720,252431.2,1460,128,5.484518,3.6464,1
B,3549,0,1.680449,0,59,6,7413760,1271162,1460,256,1.320865,3.9967,1
A,365,0,1.858638,0,64,5,8222720,252421.3,1460,128,7.074403,3.6528,1
B,3548,0,2.221085,1,59,7,7413760,898875.4,1460,256,0.034275,3.9987,1
A,365,0,1.740137,0,64,5,8222720,252421.3,1460,128,6.654248,3.649,1
B,3547,0,1.97422,1,59,8,7413760,638275.2,1460,256,0.049747,3.9968,1
A,0,0,0,65535,64,0,0,0,0,1,0.000023,0,1
B,534,534,0,65535,59,1,118,118,0,1,0,3.9836,1
A,626,0,0.086939,0,64,5,8222720,183291.2,1460,128,0.284447,3.5431,1
B,3548,0,0.098658,1,59,8,7413760,455855,1460,256,0.094289,3.9983,1
A,0,0,0,65535,64,0,0,0,0,1,0.000016,0,1
B,534,534,0,65535,59,1,118,118,0,1,0,3.9841,1
A,0,0,0,65535,64,0,0,0,0,1,0.00002,0,1
B,534,534,0,65535,59,1,118,118,0,1,0,3.9839,1
A,0,0,0,65535,64,0,0,0,0,1,0.000022,0,1
B,534,534,0,65535,59,1,118,118,0,1,0,3.9913,1
A,365,0,0.522906,1,64,7,8222720,393329.7,1460,128,1.899336,3.6234,1
B,3523,0,0.131445,1,59,5,7413760,1802999,1460,256,0.330659,3.999,1
A,365,0,1.053867,0,64,6,8222720,183282.2,1460,128,4.1255,3.6365,1
B,3548,0,1.255739,1,59,8,7413760,638275.2,1460,256,0.08025,3.9968,1
A,365,0,1.023392,0,64,6,8222720,183288.9,1460,128,4.015945,3.612,1
B,3548,0,1.151857,1,59,8,7413760,455855,1460,256,0.098814,3.9954,1
A,365,0,0.96026,0,64,6,8222720,183282.2,1460,128,3.778293,3.6113,1
B,3547,0,1.111569,1,59,8,7413760,638275.2,1460,256,0.331046,3.9971,1
A,365,0,0.969088,0,64,6,8222720,183282.2,1460,128,3.819519,3.6577,1
B,3548,0,1.141386,1,59,8,7413760,638275.2,1460,256,0.335622,3.9986,1
A,365,0,1.009381,0,64,6,8222720,183282.2,1460,128,3.962002,3.6327,1
B,3547,0,1.132097,1,59,9,7413760,455855,1460,256,0.3276,3.9976,1
A,365,0,1.113324,0,64,5,8222720,252428.1,1460,128,4.25461,3.6434,1
B,3548,0,1.331039,1,59,7,7413760,898875.4,1460,256,0.102697,3.9976,1
A,365,0,1.105326,0,64,6,8222720,183282.2,1460,128,4.326773,3.6244,1
B,3548,0,1.244301,1,59,9,7413760,455855,1460,256,0.101123,3.998,1
A,0,0,0,65535,64,0,0,0,0,1,0.000026,0,1
B,534,534,0,65535,59,1,118,118,0,1,0,3.9885,1
A,365,0,0.994565,0,64,6,8222720,183284.4,1460,128,3.925541,3.646,1
B,3548,0,1.168463,1,59,7,7413760,638275.2,1460,256,0.280574,3.9976,1
A,365,0,0.973902,0,64,6,8222720,183284.4,1460,128,3.848749,3.6298,1
B,3548,0,1.124482,1,59,7,7413760,638275.2,1460,256,0.296633,3.9983,1
A,365,0,1.056785,0,64,6,8222720,183291.2,1460,128,4.176208,3.6157,1
B,3664,0,1.247702,1,59,7,7413760,638275.2,1460,256,0.255784,3.998,1
A,365,0,1.212007,0,64,4,8222720,501692.4,1460,128,4.264351,3.6652,1
B,3548,0,1.409213,1,59,6,7413760,1271162,1460,256,0.095931,3.9979,1
A,365,0,1.040068,0,64,4,8222720,351198.3,1460,128,3.892516,3.6043,1
B,3549,0,1.239508,1,59,6,7413760,1271162,1460,256,0.094118,3.9966,1
A,365,0,1.148803,0,64,5,8222720,252417.7,1460,128,4.348289,3.604,1
B,3666,0,1.305274,1,59,7,7413760,638275.2,1460,256,0.242992,3.9967,1
A,365,0,0.12642,1,64,5,8222720,735969.6,1460,128,0.416485,3.6276,1
B,3525,0,0.156354,1,59,4,7413760,2562766,1460,256,0.026442,3.9968,1
A,365,0,0.202045,1,64,5,8222720,735969.6,1460,128,0.700087,3.6454,1
B,3523,0,0.257568,1,59,4,7413760,2562766,1460,256,0.016186,3.9973,1
A,365,0,1.115472,0,64,6,8222720,183282.2,1460,128,4.385846,3.6298,1
B,3549,0,1.252493,1,59,9,7413760,455855,1460,256,0.326799,3.9985,1
A,365,0,1.153351,0,64,5,8222720,252428.1,1460,128,4.428,3.6192,1
B,3548,0,1.375373,1,59,7,7413760,898875.4,1460,256,0.101105,3.9963,1
A,0,0,0,65535,64,0,0,0,0,1,0.000026,0,1
B,534,534,0,65535,59,1,118,118,0,1,0,3.9862,1
A,365,0,1.312057,1,64,6,8222720,534397.7,1460,128,4.614031,3.6174,1
B,3524,0,1.629344,1,59,5,7413760,1802999,1460,256,0.093994,3.9976,1
A,365,0,1.195805,1,64,7,8222720,393283.6,1460,128,4.353767,3.6164,1
B,3524,0,1.479471,1,59,6,7413760,1271162,1460,256,0.085834,3.9983,1
A,365,0,1.323812,1,64,6,8222720,534397.7,1460,128,4.673567,3.6288,1
B,3524,0,1.549188,1,59,6,7413760,1271162,1460,256,0.085111,3.9977,1
A,626,0,0.849144,0,64,5,8222720,183291.2,1460,128,1.703093,3.549,1
B,3549,0,0.891235,1,59,8,7413760,455855,1460,256,3.132418,3.9963,1
A,365,0,1.195232,0,64,6,8222720,183282.2,1460,128,4.699483,3.6182,1
B,3549,0,1.341913,1,59,9,7413760,455855,1460,256,0.329692,3.9975,1
A,365,0,0.923947,0,64,5,8222720,252428.1,1460,128,1.747629,3.6171,1
B,3547,0,0.973835,1,59,8,7413760,638275.2,1460,256,3.383795,3.9971,1
A,365,0,1.169664,0,64,4,8222720,351198.3,1460,128,4.378918,3.614,1
B,3548,0,1.320811,1,59,7,7413760,898875.4,1460,256,0.101657,3.9979,1
A,365,0,1.268705,0,64,6,8222720,183288.9,1460,128,4.972798,3.5498,1
B,3549,0,1.472201,1,59,7,7413760,638275.2,1460,256,0.101049,3.9989,1
A,365,0,1.204172,0,64,7,8222720,134871,1460,128,4.853617,3.6343,1
B,3666,0,1.406443,1,59,8,7413760,455855,1460,256,0.224394,3.998,1
A,365,0,1.296867,0,64,6,8222720,183282.2,1460,128,5.075046,3.6093,1
B,3549,0,1.533998,1,59,8,7413760,638275.2,1460,256,0.099617,3.9989,1
A,365,0,1.127642,0,64,4,8222720,351198.3,1460,128,4.218921,3.6228,1
B,3548,0,1.338413,1,59,6,7413760,1271162,1460,256,0.100103,3.9975,1
A,365,0,1.329589,0,64,5,8222720,252428.1,1460,128,5.074532,3.6212,1
B,3548,0,1.505139,1,59,8,7413760,638275.2,1460,256,0.08176,3.9973,1
A,365,0,0.864311,0,64,6,8222720,183284.4,1460,128,1.559837,3.6054,1
B,3549,0,0.973843,1,59,6,7413760,898875.4,1460,256,3.281919,3.9981,1
A,365,0,1.228772,0,64,6,8222720,183282.2,1460,128,4.833036,3.6231,1
B,3547,0,1.500127,1,59,7,7413760,898875.4,1460,256,0.330233,3.9969,1
A,365,0,1.037475,0,64,5,8222720,252428.1,1460,128,4.070766,3.607,1
B,3548,0,1.203559,1,59,8,7413760,638275.2,1460,256,0.018231,3.9982,1
A,365,0,1.319388,0,64,5,8222720,252428.1,1460,128,5.043536,3.6321,1
B,3548,0,1.487958,1,59,8,7413760,638275.2,1460,256,0.320059,3.9984,1
A,365,0,0.727471,0,64,6,8222720,252431.2,1460,128,2.33364,3.6507,1
B,3548,0,0.778303,0,59,7,7413760,898875.4,1460,256,1.144664,3.9965,1
A,365,0,1.265972,0,64,6,8222720,183282.2,1460,128,4.976114,3.6054,1
B,3548,0,1.465697,1,59,8,7413760,638275.2,1460,256,0.324815,3.9978,1
A,365,0,1.339284,0,64,6,8222720,183288.9,1460,128,5.247746,3.632,1
B,3548,0,1.505247,1,59,8,7413760,455855,1460,256,0.101398,3.9973,1
A,365,0,0.92713,0,64,6,8222720,252431.2,1460,128,3.514497,3.6185,1
B,3548,0,1.025731,0,59,7,7413760,898875.4,1460,256,1.143882,3.9975,1
A,365,0,1.097691,0,64,4,8222720,351198.3,1460,128,4.218056,3.6423,1
B,3548,0,1.354563,1,59,6,7413760,1271162,1460,256,0.018342,3.9971,1
A,365,0,1.266086,0,64,4,8222720,351198.3,1460,128,4.740238,3.6224,1
B,3548,0,1.512087,1,59,6,7413760,1271162,1460,256,0.096087,3.9982,1
A,365,0,1.273867,0,64,6,8222720,183282.2,1460,128,5.018432,3.6112,1
B,3549,0,1.501133,1,59,8,7413760,638275.2,1460,256,0.335145,3.9979,1
A,365,0,1.28415,0,64,6,8222720,183282.2,1460,128,5.048182,3.6257,1
B,3548,0,1.48669,1,59,8,7413760,638275.2,1460,256,0.329983,3.9989,1
A,365,0,1.401545,0,64,6,8222720,183282.2,1460,128,5.480473,3.6344,1
B,3548,0,1.657362,1,59,8,7413760,638275.2,1460,256,0.08223,3.998,1
A,365,0,1.385627,0,64,6,8222720,183282.2,1460,128,5.423136,3.6347,1
B,3548,0,1.560133,1,59,9,7413760,455855,1460,256,0.097706,3.9973,1
A,365,0,1.47476,0,64,4,8222720,351198.3,1460,128,5.486948,3.6164,1
B,3547,0,1.777379,1,59,6,7413760,1271162,1460,256,0.09302,3.9973,1
A,365,0,1.338649,0,64,6,8222720,183320.5,1460,128,5.261839,3.6186,1
B,3548,0,1.503788,1,59,9,7413760,455855,1460,256,0.330699,3.998,1
A,365,0,1.351461,0,64,6,8222720,183282.2,1460,128,5.311085,3.6507,1
B,3548,0,1.593381,1,59,8,7413760,638275.2,1460,256,0.331442,3.9974,1
A,0,0,0,65535,64,0,0,0,0,1,0.000024,0,1
B,534,534,0,65535,59,1,118,118,0,1,0,3.9845,1
A,365,0,1.238354,1,64,6,8222720,534397.7,1460,128,4.519614,3.6281,1
B,3525,0,1.601594,1,59,5,7413760,1802999,1460,256,0.01835,3.997,1
A,365,0,1.359955,0,64,6,8222720,183282.2,1460,128,5.34258,3.6332,1
B,3548,0,1.574365,1,59,8,7413760,638275.2,1460,256,0.334065,3.9979,1
A,365,0,1.356203,0,64,6,8222720,183282.2,1460,128,5.329625,3.6065,1
B,3548,0,1.569914,1,59,8,7413760,638275.2,1460,256,0.331779,3.9958,1
A,365,0,1.364565,0,64,5,8222720,252428.1,1460,128,5.227811,3.6277,1
B,3549,0,1.540044,1,59,8,7413760,638275.2,1460,256,0.100289,3.9963,1
A,0,0,0,65535,64,0,0,0,0,1,0.000012,0,1
B,534,534,0,65535,59,1,118,118,0,1,0,3.9897,1
A,365,0,1.411851,0,64,5,8222720,252428.1,1460,128,5.403511,3.6408,1
B,3547,0,1.683806,1,59,7,7413760,898875.4,1460,256,0.097433,3.9984,1
A,365,0,0.860648,0,64,6,8222720,252431.2,1460,128,3.071311,3.6451,1
B,3547,0,0.936311,0,59,7,7413760,898875.4,1460,256,1.28138,3.998,1
A,365,0,1.384885,0,64,6,8222720,183282.2,1460,128,5.43932,3.621,1
B,3547,0,1.632069,1,59,8,7413760,638275.2,1460,256,0.325754,3.9978,1
A,365,0,1.131342,1,64,7,8222720,393362,1460,128,3.937728,3.6013,1
B,3525,0,1.340373,1,59,5,7413760,1271162,1460,256,0.099352,3.9962,1
A,365,0,0.991165,1,64,7,8222720,393283.6,1460,128,2.820624,3.642,1
B,3524,0,0.93978,1,59,6,7413760,1271162,1460,256,0.325951,3.9975,1
A,365,0,1.055303,1,64,7,8222720,393362,1460,128,3.572261,3.6012,1
B,3523,0,1.194675,1,59,6,7413760,1271162,1460,256,0.318958,3.9975,1
A,365,0,1.125275,1,64,7,8222720,393283.6,1460,128,3.811439,3.6128,1
B,3524,0,1.295078,1,59,6,7413760,1271162,1460,256,0.088326,3.9983,1
A,365,0,0.978276,1,64,5,8222720,735969.6,1460,128,3.053311,3.657,1
B,3525,0,1.081289,1,59,4,7413760,2562766,1460,256,0.103687,3.9976,1
A,365,0,0.596794,1,64,9,8222720,294516.6,1460,128,2.001296,3.6456,1
B,3524,0,0.42449,0,59,6,7413760,1271162,1460,256,1.362377,3.9984,1
A,365,0,1.184964,1,64,5,8222720,735969.6,1460,128,3.770846,3.6051,1
B,3524,0,1.411804,1,59,4,7413760,2562766,1460,256,0.101026,3.9981,1
A,365,0,1.141452,1,64,6,8222720,534397.7,1460,128,3.651712,3.6072,1
B,3525,0,1.303051,1,59,5,7413760,1802999,1460,256,0.100325,3.9983,1
A,365,0,0.948805,1,64,6,8222720,534383.9,1460,128,2.904436,3.629,1
B,3524,0,1.002147,1,59,5,7413760,1802999,1460,256,0.096755,3.9977,1
A,365,0,0.975711,1,64,7,8222720,393288.1,1460,128,3.099789,3.6203,1
B,3523,0,1.021916,1,59,5,7413760,1271162,1460,256,0.28312,3.9986,1
A,365,0,1.143465,1,64,6,8222720,534383.9,1460,128,3.611398,3.6204,1
B,3524,0,1.289479,1,59,5,7413760,1802999,1460,256,0.08792,3.9988,1
A,365,0,1.103899,1,64,7,8222720,393283.6,1460,128,3.527552,3.621,1
B,3524,0,1.198586,1,59,6,7413760,1271162,1460,256,0.096381,3.9988,1
A,365,0,1.103263,1,64,6,8222720,534397.7,1460,128,3.402776,3.649,1
B,3523,0,1.212346,1,59,5,7413760,1802999,1460,256,0.083263,3.9968,1
A,365,0,1.106681,1,64,6,8222720,534397.7,1460,128,3.350176,3.6273,1
B,3524,0,1.195843,1,59,5,7413760,1802999,1460,256,0.099007,3.9971,1
A,365,0,1.096524,1,64,7,8222720,393283.6,1460,128,3.416103,3.6148,1
B,3525,0,1.161494,1,59,6,7413760,1271162,1460,256,0.086918,3.9978,1
A,365,0,1.087823,1,64,7,8222720,393283.6,1460,128,3.305247,3.628,1
B,3524,0,1.123027,1,59,6,7413760,1271162,1460,256,0.093417,3.998,1
A,365,0,0.961913,1,64,7,8222720,393288.1,1460,128,2.786726,3.6491,1
B,3523,0,0.916247,1,59,5,7413760,1271162,1460,256,0.278749,3.9967,1
A,365,0,0.99178,1,64,7,8222720,393283.6,1460,128,2.804458,3.6288,1
B,3524,0,0.935027,1,59,6,7413760,1271162,1460,256,0.334932,3.9981,1
A,365,0,1.135138,1,64,5,8222720,735969.6,1460,128,3.144406,3.6168,1
B,3524,0,1.171902,1,59,4,7413760,2562766,1460,256,0.096415,3.9984,1
A,365,0,1.08334,1,64,7,8222720,393283.6,1460,128,3.154502,3.6034,1
B,3523,0,1.072666,1,59,6,7413760,1271162,1460,256,0.084472,3.9973,1
