dir,numBytesSnt,minPktSz,stdIAT,ipMindIPID,ipMaxTTL,tcpPSeqCnt,tcpInitWinSz,tcpAveWinSz,tcpMSS,tcpWS,tcpRTTAckTripMax,entropy,class
B,102,102,0,65535,63,0,0,0,0,1,0.015287,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0213,1
B,102,102,0,65535,63,0,0,0,0,1,0.015508,4.0213,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.066041,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.015186,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0304,1
B,102,102,0,65535,63,0,0,0,0,1,0.065866,4.0304,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1683,1
B,102,102,0,65535,63,0,0,0,0,1,0.058958,4.1683,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1683,1
B,102,102,0,65535,63,0,0,0,0,1,0.020054,4.1683,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0473,1
B,102,102,0,65535,63,0,0,0,0,1,0.019942,4.0473,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.015682,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.01808,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1683,1
B,102,102,0,65535,63,0,0,0,0,1,0.065913,4.1683,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2113,1
B,102,102,0,65535,63,0,0,0,0,1,0.044416,4.2113,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.05963,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,3.9783,1
B,102,102,0,65535,63,0,0,0,0,1,0.015582,3.9783,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.044814,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.3063,1
B,102,102,0,65535,63,0,0,0,0,1,0.015876,4.3063,1
A,29,29,0,65535,128,0,0,0,0,1,0,3.9783,1
B,102,102,0,65535,63,0,0,0,0,1,0.015374,3.9783,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.044507,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.016176,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.015847,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0213,1
B,102,102,0,65535,63,0,0,0,0,1,0.044436,4.0213,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0473,1
B,102,102,0,65535,63,0,0,0,0,1,0.044881,4.0473,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0473,1
B,102,102,0,65535,63,0,0,0,0,1,0.044279,4.0473,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0733,1
B,102,102,0,65535,63,0,0,0,0,1,0.019497,4.0733,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0473,1
B,102,102,0,65535,63,0,0,0,0,1,0.020345,4.0473,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1683,1
B,102,102,0,65535,63,0,0,0,0,1,0.045091,4.1683,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.3063,1
B,102,102,0,65535,63,0,0,0,0,1,0.019674,4.3063,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0733,1
B,102,102,0,65535,63,0,0,0,0,1,0.044485,4.0733,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.019765,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0994,1
B,102,102,0,65535,63,0,0,0,0,1,0.066159,4.0994,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1683,1
B,102,102,0,65535,63,0,0,0,0,1,0.044734,4.1683,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2113,1
B,102,102,0,65535,63,0,0,0,0,1,0.019866,4.2113,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0994,1
B,102,102,0,65535,63,0,0,0,0,1,0.065698,4.0994,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.39568,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.391945,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2113,1
B,102,102,0,65535,63,0,0,0,0,1,0.015378,4.2113,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0733,1
B,102,102,0,65535,63,0,0,0,0,1,0.066416,4.0733,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0044,1
B,102,102,0,65535,63,0,0,0,0,1,0.044728,4.0044,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.3063,1
B,102,102,0,65535,63,0,0,0,0,1,0.044511,4.3063,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1683,1
B,102,102,0,65535,63,0,0,0,0,1,0.059379,4.1683,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0473,1
B,102,102,0,65535,63,0,0,0,0,1,0.015865,4.0473,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0044,1
B,102,102,0,65535,63,0,0,0,0,1,0.066315,4.0044,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.015821,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1683,1
B,102,102,0,65535,63,0,0,0,0,1,0.015014,4.1683,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1163,1
B,102,102,0,65535,63,0,0,0,0,1,0.045007,4.1163,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.3063,1
B,102,102,0,65535,63,0,0,0,0,1,0.045202,4.3063,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.015812,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1683,1
B,102,102,0,65535,63,0,0,0,0,1,0.065525,4.1683,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.04506,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.018928,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1683,1
B,102,102,0,65535,63,0,0,0,0,1,0.018179,4.1683,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.3063,1
B,102,102,0,65535,63,0,0,0,0,1,0.044354,4.3063,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0994,1
B,102,102,0,65535,63,0,0,0,0,1,0.018991,4.0994,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1163,1
B,102,102,0,65535,63,0,0,0,0,1,0.06597,4.1163,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.3063,1
B,102,102,0,65535,63,0,0,0,0,1,0.066044,4.3063,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0733,1
B,102,102,0,65535,63,0,0,0,0,1,0.015172,4.0733,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0044,1
B,102,102,0,65535,63,0,0,0,0,1,0.065867,4.0044,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.015739,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1683,1
B,102,102,0,65535,63,0,0,0,0,1,0.044427,4.1683,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0473,1
B,102,102,0,65535,63,0,0,0,0,1,0.044245,4.0473,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1163,1
B,102,102,0,65535,63,0,0,0,0,1,0.065451,4.1163,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0473,1
B,102,102,0,65535,63,0,0,0,0,1,0.044488,4.0473,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1163,1
B,102,102,0,65535,63,0,0,0,0,1,0.059036,4.1163,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0733,1
B,102,102,0,65535,63,0,0,0,0,1,0.065764,4.0733,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.3063,1
B,102,102,0,65535,63,0,0,0,0,1,0.016094,4.3063,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0473,1
B,102,102,0,65535,63,0,0,0,0,1,0.06622,4.0473,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0733,1
B,102,102,0,65535,63,0,0,0,0,1,0.015587,4.0733,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.044499,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1683,1
B,102,102,0,65535,63,0,0,0,0,1,0.044425,4.1683,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0473,1
B,102,102,0,65535,63,0,0,0,0,1,0.01565,4.0473,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.3063,1
B,102,102,0,65535,63,0,0,0,0,1,0.015685,4.3063,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.020027,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1683,1
B,102,102,0,65535,63,0,0,0,0,1,0.044518,4.1683,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0733,1
B,102,102,0,65535,63,0,0,0,0,1,0.044212,4.0733,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.014997,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.045272,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.045049,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0473,1
B,102,102,0,65535,63,0,0,0,0,1,0.044718,4.0473,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2113,1
B,102,102,0,65535,63,0,0,0,0,1,0.066212,4.2113,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1683,1
B,102,102,0,65535,63,0,0,0,0,1,0.015488,4.1683,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.015355,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.020064,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2113,1
B,102,102,0,65535,63,0,0,0,0,1,0.065429,4.2113,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0473,1
B,102,102,0,65535,63,0,0,0,0,1,0.044586,4.0473,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.065703,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.045165,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.015775,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.019147,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1163,1
B,102,102,0,65535,63,0,0,0,0,1,0.066144,4.1163,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1683,1
B,102,102,0,65535,63,0,0,0,0,1,0.065603,4.1683,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.015655,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1163,1
B,102,102,0,65535,63,0,0,0,0,1,0.015386,4.1163,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.019668,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.044314,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0733,1
B,102,102,0,65535,63,0,0,0,0,1,0.060049,4.0733,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0994,1
B,102,102,0,65535,63,0,0,0,0,1,0.044546,4.0994,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1683,1
B,102,102,0,65535,63,0,0,0,0,1,0.015327,4.1683,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0733,1
B,102,102,0,65535,63,0,0,0,0,1,0.019049,4.0733,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1683,1
B,102,102,0,65535,63,0,0,0,0,1,0.018351,4.1683,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.066319,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0733,1
B,102,102,0,65535,63,0,0,0,0,1,0.015441,4.0733,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.015869,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1163,1
B,102,102,0,65535,63,0,0,0,0,1,0.019789,4.1163,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.066196,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.065799,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.045341,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.015312,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.044407,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.059169,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1163,1
B,102,102,0,65535,63,0,0,0,0,1,0.015891,4.1163,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1683,1
B,102,102,0,65535,63,0,0,0,0,1,0.066011,4.1683,1
A,29,29,0,65535,128,0,0,0,0,1,0,3.9783,1
B,102,102,0,65535,63,0,0,0,0,1,0.015396,3.9783,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.015413,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.065476,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.066149,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0044,1
B,102,102,0,65535,63,0,0,0,0,1,0.015502,4.0044,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2113,1
B,102,102,0,65535,63,0,0,0,0,1,0.066324,4.2113,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0304,1
B,102,102,0,65535,63,0,0,0,0,1,0.015262,4.0304,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0994,1
B,102,102,0,65535,63,0,0,0,0,1,0.018207,4.0994,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.066048,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0994,1
B,102,102,0,65535,63,0,0,0,0,1,0.059094,4.0994,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.015678,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0733,1
B,102,102,0,65535,63,0,0,0,0,1,0.015881,4.0733,1
A,29,29,0,65535,128,0,0,0,0,1,0,3.9783,1
B,102,102,0,65535,63,0,0,0,0,1,0.06573,3.9783,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.04523,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2113,1
B,102,102,0,65535,63,0,0,0,0,1,0.015262,4.2113,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.066231,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.065783,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.3063,1
B,102,102,0,65535,63,0,0,0,0,1,0.065671,4.3063,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0044,1
B,102,102,0,65535,63,0,0,0,0,1,0.019171,4.0044,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.0447,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.3063,1
B,102,102,0,65535,63,0,0,0,0,1,0.018392,4.3063,1
A,29,29,0,65535,128,0,0,0,0,1,0,3.9783,1
B,102,102,0,65535,63,0,0,0,0,1,0.020035,3.9783,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0994,1
B,102,102,0,65535,63,0,0,0,0,1,0.065816,4.0994,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.3063,1
B,102,102,0,65535,63,0,0,0,0,1,0.065806,4.3063,1
A,29,29,0,65535,128,0,0,0,0,1,0,3.9614,1
B,102,102,0,65535,63,0,0,0,0,1,0.01505,3.9614,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1683,1
B,102,102,0,65535,63,0,0,0,0,1,0.044044,4.1683,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0473,1
B,102,102,0,65535,63,0,0,0,0,1,0.015006,4.0473,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.044885,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0994,1
B,102,102,0,65535,63,0,0,0,0,1,0.04466,4.0994,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1163,1
B,102,102,0,65535,63,0,0,0,0,1,0.018164,4.1163,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.066197,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.065388,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.015495,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2113,1
B,102,102,0,65535,63,0,0,0,0,1,0.065524,4.2113,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0304,1
B,102,102,0,65535,63,0,0,0,0,1,0.015988,4.0304,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1163,1
B,102,102,0,65535,63,0,0,0,0,1,0.016062,4.1163,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.3063,1
B,102,102,0,65535,63,0,0,0,0,1,0.015869,4.3063,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.044345,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.015167,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0994,1
B,102,102,0,65535,63,0,0,0,0,1,0.044792,4.0994,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1683,1
B,102,102,0,65535,63,0,0,0,0,1,0.044557,4.1683,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.066273,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0733,1
B,102,102,0,65535,63,0,0,0,0,1,0.016105,4.0733,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0733,1
B,102,102,0,65535,63,0,0,0,0,1,0.015687,4.0733,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0994,1
B,102,102,0,65535,63,0,0,0,0,1,0.019453,4.0994,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.066194,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1163,1
B,102,102,0,65535,63,0,0,0,0,1,0.019127,4.1163,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.04444,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.015797,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1163,1
B,102,102,0,65535,63,0,0,0,0,1,0.059329,4.1163,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.015347,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.066027,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1163,1
B,102,102,0,65535,63,0,0,0,0,1,0.065853,4.1163,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2113,1
B,102,102,0,65535,63,0,0,0,0,1,0.015908,4.2113,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.021424,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2113,1
B,102,102,0,65535,63,0,0,0,0,1,0.066284,4.2113,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0994,1
B,102,102,0,65535,63,0,0,0,0,1,0.065895,4.0994,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2113,1
B,102,102,0,65535,63,0,0,0,0,1,0.045089,4.2113,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0994,1
B,102,102,0,65535,63,0,0,0,0,1,0.065783,4.0994,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1683,1
B,102,102,0,65535,63,0,0,0,0,1,0.066106,4.1683,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0473,1
B,102,102,0,65535,63,0,0,0,0,1,0.059406,4.0473,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.015439,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0733,1
B,102,102,0,65535,63,0,0,0,0,1,0.015866,4.0733,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0733,1
B,102,102,0,65535,63,0,0,0,0,1,0.015784,4.0733,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.3063,1
B,102,102,0,65535,63,0,0,0,0,1,0.015874,4.3063,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0473,1
B,102,102,0,65535,63,0,0,0,0,1,0.045157,4.0473,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0304,1
B,102,102,0,65535,63,0,0,0,0,1,0.044768,4.0304,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.044715,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2113,1
B,102,102,0,65535,63,0,0,0,0,1,0.066024,4.2113,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0213,1
B,102,102,0,65535,63,0,0,0,0,1,0.01599,4.0213,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0994,1
B,102,102,0,65535,63,0,0,0,0,1,0.019003,4.0994,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1683,1
B,102,102,0,65535,63,0,0,0,0,1,0.019864,4.1683,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.065927,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.065653,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.020084,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.059168,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1683,1
B,102,102,0,65535,63,0,0,0,0,1,0.065562,4.1683,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.066309,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0733,1
B,102,102,0,65535,63,0,0,0,0,1,0.044065,4.0733,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.019139,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1683,1
B,102,102,0,65535,63,0,0,0,0,1,0.045151,4.1683,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0733,1
B,102,102,0,65535,63,0,0,0,0,1,0.014958,4.0733,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.044448,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.0473,1
B,102,102,0,65535,63,0,0,0,0,1,0.015336,4.0473,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2113,1
B,102,102,0,65535,63,0,0,0,0,1,0.044198,4.2113,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.3063,1
B,102,102,0,65535,63,0,0,0,0,1,0.019408,4.3063,1
A,29,29,0,65535,128,0,0,0,0,1,0,3.9354,1
B,102,102,0,65535,63,0,0,0,0,1,0.044983,3.9354,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2113,1
B,102,102,0,65535,63,0,0,0,0,1,0.018271,4.2113,1
A,29,29,0,65535,128,0,0,0,0,1,0,3.9354,1
B,102,102,0,65535,63,0,0,0,0,1,0.059663,3.9354,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.045238,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.044847,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2373,1
B,102,102,0,65535,63,0,0,0,0,1,0.044953,4.2373,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1683,1
B,102,102,0,65535,63,0,0,0,0,1,0.01548,4.1683,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.059086,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.2113,1
B,102,102,0,65535,63,0,0,0,0,1,0.018814,4.2113,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
B,102,102,0,65535,63,0,0,0,0,1,0.065965,4.1423,1
A,29,29,0,65535,128,0,0,0,0,1,0,4.1423,1
